                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                 1.9093,                 2.5702,                 1.8711,                0.41271,                0.36678,                0.34721,                0.18972,                 1.8048,                 1.9604,                 1.8365,             0.00014866,             0.00014866,             0.00014866
                     68,                 1.8815,                 2.5591,                 1.8703,                0.44271,                0.34415,                0.35105,                  0.184,                 1.8381,                 1.9831,                 1.8642,             0.00014453,             0.00014453,             0.00014453
                     69,                 1.9123,                 2.5809,                 1.8815,                0.44785,                 0.3337,                0.34965,                 0.1899,                 1.8017,                 1.9263,                 1.8207,              0.0001404,              0.0001404,              0.0001404
                     70,                 1.8761,                 2.4875,                 1.8513,                0.37861,                0.36602,                0.35149,                0.19046,                 1.7987,                 1.9273,                  1.821,             0.00013628,             0.00013628,             0.00013628
                     71,                  1.873,                 2.5349,                 1.8423,                0.42337,                0.36912,                0.35516,                0.19373,                 1.8218,                 1.9868,                 1.8451,             0.00013215,             0.00013215,             0.00013215
                     72,                 1.8731,                 2.5378,                 1.8593,                0.40415,                0.34175,                0.34113,                0.18523,                 1.8161,                 1.9359,                 1.8331,             0.00012802,             0.00012802,             0.00012802
                     73,                 1.8697,                 2.5358,                 1.8432,                0.41766,                0.36886,                0.34677,                0.18911,                 1.7996,                   1.97,                 1.8193,             0.00012389,             0.00012389,             0.00012389
                     74,                 1.8436,                  2.464,                 1.8376,                0.39032,                0.36125,                0.35097,                 0.1922,                 1.8004,                 1.9612,                  1.817,             0.00011976,             0.00011976,             0.00011976
                     75,                 1.8449,                 2.4648,                  1.841,                0.43431,                0.36734,                0.36194,                0.19992,                 1.7919,                 1.8694,                 1.8111,             0.00011563,             0.00011563,             0.00011563
                     76,                 1.8511,                 2.4179,                 1.8235,                0.40382,                0.34824,                0.35419,                0.19569,                 1.7899,                 1.8718,                 1.8182,             0.00011151,             0.00011151,             0.00011151
                     77,                 1.8499,                 2.4438,                 1.8135,                0.39978,                0.37241,                0.35593,                0.20045,                 1.7929,                 1.9028,                 1.8069,             0.00010738,             0.00010738,             0.00010738
                     78,                 1.8497,                 2.4664,                 1.8213,                0.42333,                0.36975,                0.35856,                0.20107,                 1.7869,                 1.8957,                 1.8053,             0.00010325,             0.00010325,             0.00010325
                     79,                 1.8388,                 2.4679,                 1.8182,                0.41743,                0.38467,                0.36127,                0.20091,                 1.7884,                 1.9083,                    1.8,             9.9121e-05,             9.9121e-05,             9.9121e-05
                     80,                 1.8607,                 2.4117,                 1.8109,                0.42209,                0.36927,                0.36275,                0.20529,                 1.7833,                 1.8822,                  1.794,             9.4993e-05,             9.4993e-05,             9.4993e-05
                     81,                  1.846,                 2.4448,                 1.8166,                0.45433,                0.37916,                 0.3688,                0.20548,                 1.7757,                   1.87,                 1.7958,             9.0864e-05,             9.0864e-05,             9.0864e-05
                     82,                 1.8458,                 2.4371,                 1.8226,                0.40191,                 0.3859,                 0.3632,                 0.2072,                  1.773,                 1.8603,                 1.7867,             8.6736e-05,             8.6736e-05,             8.6736e-05
                     83,                 1.8741,                  2.449,                 1.8213,                0.41695,                0.39364,                0.36917,                0.20721,                 1.7769,                 1.8735,                 1.7879,             8.2608e-05,             8.2608e-05,             8.2608e-05
                     84,                 1.8397,                 2.4545,                 1.8216,                0.42292,                0.37867,                0.37094,                0.20761,                 1.7878,                  1.905,                 1.7983,             7.8479e-05,             7.8479e-05,             7.8479e-05
                     85,                 1.8167,                 2.3752,                 1.7941,                0.42959,                0.38389,                0.37368,                0.21312,                 1.7505,                 1.8644,                 1.7703,             7.4351e-05,             7.4351e-05,             7.4351e-05
                     86,                 1.8235,                 2.4098,                 1.8003,                0.41844,                0.38855,                0.37514,                0.21088,                  1.757,                 1.8799,                 1.7815,             7.0223e-05,             7.0223e-05,             7.0223e-05
                     87,                  1.818,                 2.3901,                 1.7895,                0.43244,                0.37438,                0.37297,                0.21111,                 1.7499,                 1.8611,                 1.7676,             6.6095e-05,             6.6095e-05,             6.6095e-05
