                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     52,                0.88377,                0.48359,                0.96666,                0.89256,                0.83664,                0.88926,                0.68473,                0.91547,                0.44696,                0.95741,               0.004951,               0.004951,               0.004951
                     53,                0.88198,                0.48104,                0.96423,                0.89649,                0.83775,                0.88904,                0.68567,                0.91443,                0.44727,                0.95732,               0.004852,               0.004852,               0.004852
                     54,                0.88382,                0.47694,                0.96511,                0.88876,                0.84445,                0.88985,                 0.6868,                  0.912,                 0.4453,                0.95764,               0.004753,               0.004753,               0.004753
                     55,                0.87919,                 0.4753,                0.96238,                0.89248,                0.83989,                0.88926,                0.68665,                0.91144,                0.44591,                0.95736,               0.004654,               0.004654,               0.004654
                     56,                  0.883,                0.47462,                0.95807,                 0.8945,                0.83936,                0.88896,                0.68692,                0.91024,                0.44489,                 0.9577,               0.004555,               0.004555,               0.004555
                     57,                0.87034,                0.46823,                0.95662,                0.89297,                0.83816,                0.88832,                0.68664,                0.91198,                0.44405,                0.95879,               0.004456,               0.004456,               0.004456
                     58,                0.86276,                0.46339,                0.95396,                0.88358,                0.84661,                0.88869,                0.68636,                0.91138,                0.44361,                0.95836,               0.004357,               0.004357,               0.004357
                     59,                 0.8607,                0.46086,                0.95477,                0.88689,                0.84353,                0.88838,                0.68604,                0.91202,                0.44227,                0.95885,               0.004258,               0.004258,               0.004258
                     60,                0.85957,                0.45823,                0.95129,                0.89253,                0.83918,                0.88789,                0.68601,                0.91209,                0.44123,                0.95905,               0.004159,               0.004159,               0.004159
                     61,                0.86251,                0.45803,                 0.9511,                0.89247,                 0.8396,                 0.8885,                0.68688,                0.91263,                0.44026,                0.95846,                0.00406,                0.00406,                0.00406
                     62,                0.86069,                0.45607,                0.95006,                0.89469,                0.84003,                0.88926,                0.68727,                0.91186,                0.43962,                0.95845,               0.003961,               0.003961,               0.003961
                     63,                0.85452,                0.45216,                0.94883,                0.89109,                0.84152,                0.88876,                 0.6876,                0.91199,                0.43935,                 0.9587,               0.003862,               0.003862,               0.003862
                     64,                0.85185,                0.44984,                0.94577,                0.89356,                0.83967,                0.88876,                0.68757,                0.91194,                0.43848,                0.95858,               0.003763,               0.003763,               0.003763
                     65,                0.84817,                0.44545,                0.94469,                0.88992,                0.84191,                0.88993,                0.68827,                0.91081,                0.43721,                0.95793,               0.003664,               0.003664,               0.003664
                     66,                0.83389,                0.43881,                0.94045,                0.88657,                0.84542,                0.89103,                0.68823,                0.91086,                0.43694,                0.95806,               0.003565,               0.003565,               0.003565
