                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                  1.165,                0.83657,                 1.0855,                0.82948,                0.69114,                0.75144,                0.51246,                 1.1091,                0.71436,                 1.0418,               0.003862,               0.003862,               0.003862
                     64,                 1.1555,                0.83013,                 1.0858,                0.83564,                0.68901,                 0.7526,                0.51444,                 1.1041,                0.71216,                 1.0397,               0.003763,               0.003763,               0.003763
                     65,                 1.1607,                0.83298,                 1.0841,                0.82454,                 0.6918,                 0.7512,                0.51382,                 1.1039,                0.70975,                 1.0394,               0.003664,               0.003664,               0.003664
                     66,                 1.1497,                0.83131,                 1.0856,                0.82849,                0.69603,                0.75414,                0.51514,                 1.1034,                0.70786,                 1.0388,               0.003565,               0.003565,               0.003565
                     67,                 1.1548,                0.82677,                 1.0799,                0.82575,                0.69663,                0.75406,                0.51534,                 1.1027,                0.70696,                 1.0374,               0.003466,               0.003466,               0.003466
                     68,                 1.1491,                0.81755,                 1.0837,                0.82554,                0.69681,                0.75547,                0.51637,                 1.1023,                0.70503,                 1.0365,               0.003367,               0.003367,               0.003367
                     69,                 1.1326,                0.81385,                 1.0734,                0.82545,                0.69804,                 0.7571,                0.51803,                 1.1019,                0.70366,                 1.0366,               0.003268,               0.003268,               0.003268
                     70,                 1.1419,                0.81512,                 1.0759,                0.83293,                0.69808,                0.75956,                0.51887,                 1.0996,                0.70214,                 1.0356,               0.003169,               0.003169,               0.003169
                     71,                 1.1314,                 0.8074,                 1.0756,                0.83144,                0.69764,                0.76042,                0.51978,                 1.0982,                 0.7007,                 1.0349,                0.00307,                0.00307,                0.00307
                     72,                 1.1291,                0.80347,                 1.0699,                0.82338,                0.70413,                0.76092,                0.51993,                 1.0982,                0.69896,                 1.0347,               0.002971,               0.002971,               0.002971
                     73,                 1.1356,                0.80164,                 1.0762,                0.82458,                0.70293,                0.76039,                0.52069,                 1.0965,                0.69769,                 1.0338,               0.002872,               0.002872,               0.002872
                     74,                 1.1335,                0.79675,                 1.0707,                0.84113,                0.69433,                0.76139,                 0.5224,                 1.0935,                0.69573,                 1.0325,               0.002773,               0.002773,               0.002773
                     75,                 1.1208,                0.78863,                 1.0684,                0.83812,                0.69515,                0.76155,                0.52353,                 1.0911,                0.69419,                 1.0314,               0.002674,               0.002674,               0.002674
                     76,                 1.1329,                0.78928,                 1.0656,                0.83681,                0.69773,                0.76276,                0.52399,                 1.0899,                0.69249,                 1.0308,               0.002575,               0.002575,               0.002575
                     77,                 1.1187,                0.78337,                 1.0668,                 0.8389,                 0.6964,                0.76346,                0.52414,                 1.0898,                0.69065,                 1.0304,               0.002476,               0.002476,               0.002476
                     78,                 1.1166,                0.78455,                 1.0662,                0.83494,                0.69623,                0.76385,                0.52486,                 1.0893,                0.68926,                   1.03,               0.002377,               0.002377,               0.002377
                     79,                 1.1217,                0.78033,                 1.0607,                0.83444,                0.69797,                0.76403,                0.52498,                 1.0882,                0.68839,                 1.0296,               0.002278,               0.002278,               0.002278
